SampleID,CellType,n,freq,lev
NSCLC_early_5,Classical Mono_lev5,173,0.278135048,CellType_lev5_update
NSCLC_early_5,Non-classical Mono_lev5,51,0.081993569,CellType_lev5_update
NSCLC_early_5,Mono-like Mac_lev5,57,0.091639871,CellType_lev5_update
NSCLC_early_5,Inflam Mac_lev5,1,0.001607717,CellType_lev5_update
NSCLC_early_5,IFN Mac_lev5,19,0.030546624,CellType_lev5_update
NSCLC_early_5,Interm Mac_lev5,17,0.02733119,CellType_lev5_update
NSCLC_early_5,Mono-like LAM_lev5,107,0.172025723,CellType_lev5_update
NSCLC_early_5,LAM1_lev5,64,0.102893891,CellType_lev5_update
NSCLC_early_5,Hypoxic Mac_lev5,7,0.011254019,CellType_lev5_update
NSCLC_early_5,Perivasc Mac_lev5,97,0.155948553,CellType_lev5_update
NSCLC_early_5,MT Mac_lev5,10,0.01607717,CellType_lev5_update
NSCLC_early_5,LAM2_lev5,8,0.012861736,CellType_lev5_update
NSCLC_early_5,Suppr Mac_lev5,6,0.009646302,CellType_lev5_update
NSCLC_early_5,Prolif Mac_lev5,0,0,CellType_lev5_update
NSCLC_early_5,Neutrophils_lev5,5,0.008038585,CellType_lev5_update
NSCLC_early_6,Classical Mono_lev5,43,0.091880342,CellType_lev5_update
NSCLC_early_6,Non-classical Mono_lev5,29,0.061965812,CellType_lev5_update
NSCLC_early_6,Mono-like Mac_lev5,64,0.136752137,CellType_lev5_update
NSCLC_early_6,Inflam Mac_lev5,3,0.006410256,CellType_lev5_update
NSCLC_early_6,IFN Mac_lev5,21,0.044871795,CellType_lev5_update
NSCLC_early_6,Interm Mac_lev5,12,0.025641026,CellType_lev5_update
NSCLC_early_6,Mono-like LAM_lev5,110,0.235042735,CellType_lev5_update
NSCLC_early_6,LAM1_lev5,115,0.245726496,CellType_lev5_update
NSCLC_early_6,Hypoxic Mac_lev5,10,0.021367521,CellType_lev5_update
NSCLC_early_6,Perivasc Mac_lev5,44,0.094017094,CellType_lev5_update
NSCLC_early_6,MT Mac_lev5,2,0.004273504,CellType_lev5_update
NSCLC_early_6,LAM2_lev5,12,0.025641026,CellType_lev5_update
NSCLC_early_6,Suppr Mac_lev5,2,0.004273504,CellType_lev5_update
NSCLC_early_6,Prolif Mac_lev5,1,0.002136752,CellType_lev5_update
NSCLC_early_6,Neutrophils_lev5,0,0,CellType_lev5_update
NSCLC_early_7,Classical Mono_lev5,101,0.108953614,CellType_lev5_update
NSCLC_early_7,Non-classical Mono_lev5,28,0.030204962,CellType_lev5_update
NSCLC_early_7,Mono-like Mac_lev5,100,0.107874865,CellType_lev5_update
NSCLC_early_7,Inflam Mac_lev5,11,0.011866235,CellType_lev5_update
NSCLC_early_7,IFN Mac_lev5,91,0.098166127,CellType_lev5_update
NSCLC_early_7,Interm Mac_lev5,17,0.018338727,CellType_lev5_update
NSCLC_early_7,Mono-like LAM_lev5,143,0.154261057,CellType_lev5_update
NSCLC_early_7,LAM1_lev5,99,0.106796117,CellType_lev5_update
NSCLC_early_7,Hypoxic Mac_lev5,125,0.134843581,CellType_lev5_update
NSCLC_early_7,Perivasc Mac_lev5,137,0.147788565,CellType_lev5_update
NSCLC_early_7,MT Mac_lev5,33,0.035598706,CellType_lev5_update
NSCLC_early_7,LAM2_lev5,10,0.010787487,CellType_lev5_update
NSCLC_early_7,Suppr Mac_lev5,27,0.029126214,CellType_lev5_update
NSCLC_early_7,Prolif Mac_lev5,3,0.003236246,CellType_lev5_update
NSCLC_early_7,Neutrophils_lev5,2,0.002157497,CellType_lev5_update
NSCLC_early_8,Classical Mono_lev5,39,0.063209076,CellType_lev5_update
NSCLC_early_8,Non-classical Mono_lev5,49,0.079416532,CellType_lev5_update
NSCLC_early_8,Mono-like Mac_lev5,53,0.085899514,CellType_lev5_update
NSCLC_early_8,Inflam Mac_lev5,1,0.001620746,CellType_lev5_update
NSCLC_early_8,IFN Mac_lev5,52,0.084278768,CellType_lev5_update
NSCLC_early_8,Interm Mac_lev5,7,0.011345219,CellType_lev5_update
NSCLC_early_8,Mono-like LAM_lev5,110,0.17828201,CellType_lev5_update
NSCLC_early_8,LAM1_lev5,82,0.132901135,CellType_lev5_update
NSCLC_early_8,Hypoxic Mac_lev5,65,0.10534846,CellType_lev5_update
NSCLC_early_8,Perivasc Mac_lev5,117,0.189627229,CellType_lev5_update
NSCLC_early_8,MT Mac_lev5,9,0.01458671,CellType_lev5_update
NSCLC_early_8,LAM2_lev5,12,0.019448947,CellType_lev5_update
NSCLC_early_8,Suppr Mac_lev5,16,0.025931929,CellType_lev5_update
NSCLC_early_8,Prolif Mac_lev5,5,0.008103728,CellType_lev5_update
NSCLC_early_8,Neutrophils_lev5,0,0,CellType_lev5_update
NSCLC_early_9,Classical Mono_lev5,58,0.033918129,CellType_lev5_update
NSCLC_early_9,Non-classical Mono_lev5,79,0.04619883,CellType_lev5_update
NSCLC_early_9,Mono-like Mac_lev5,290,0.169590643,CellType_lev5_update
NSCLC_early_9,Inflam Mac_lev5,10,0.005847953,CellType_lev5_update
NSCLC_early_9,IFN Mac_lev5,133,0.077777778,CellType_lev5_update
NSCLC_early_9,Interm Mac_lev5,62,0.03625731,CellType_lev5_update
NSCLC_early_9,Mono-like LAM_lev5,380,0.222222222,CellType_lev5_update
NSCLC_early_9,LAM1_lev5,197,0.115204678,CellType_lev5_update
NSCLC_early_9,Hypoxic Mac_lev5,45,0.026315789,CellType_lev5_update
NSCLC_early_9,Perivasc Mac_lev5,325,0.19005848,CellType_lev5_update
NSCLC_early_9,MT Mac_lev5,11,0.006432749,CellType_lev5_update
NSCLC_early_9,LAM2_lev5,73,0.042690058,CellType_lev5_update
NSCLC_early_9,Suppr Mac_lev5,37,0.021637427,CellType_lev5_update
NSCLC_early_9,Prolif Mac_lev5,8,0.004678363,CellType_lev5_update
NSCLC_early_9,Neutrophils_lev5,2,0.001169591,CellType_lev5_update
OV_1,Classical Mono_lev5,45,0.043269231,CellType_lev5_update
OV_1,Non-classical Mono_lev5,0,0,CellType_lev5_update
OV_1,Mono-like Mac_lev5,41,0.039423077,CellType_lev5_update
OV_1,Inflam Mac_lev5,7,0.006730769,CellType_lev5_update
OV_1,IFN Mac_lev5,8,0.007692308,CellType_lev5_update
OV_1,Interm Mac_lev5,26,0.025,CellType_lev5_update
OV_1,Mono-like LAM_lev5,59,0.056730769,CellType_lev5_update
OV_1,LAM1_lev5,223,0.214423077,CellType_lev5_update
OV_1,Hypoxic Mac_lev5,46,0.044230769,CellType_lev5_update
OV_1,Perivasc Mac_lev5,187,0.179807692,CellType_lev5_update
OV_1,MT Mac_lev5,4,0.003846154,CellType_lev5_update
OV_1,LAM2_lev5,10,0.009615385,CellType_lev5_update
OV_1,Suppr Mac_lev5,372,0.357692308,CellType_lev5_update
OV_1,Prolif Mac_lev5,12,0.011538462,CellType_lev5_update
OV_1,Neutrophils_lev5,0,0,CellType_lev5_update
OV_10,Classical Mono_lev5,216,0.222451081,CellType_lev5_update
OV_10,Non-classical Mono_lev5,42,0.043254377,CellType_lev5_update
OV_10,Mono-like Mac_lev5,76,0.078269825,CellType_lev5_update
OV_10,Inflam Mac_lev5,8,0.008238929,CellType_lev5_update
OV_10,IFN Mac_lev5,8,0.008238929,CellType_lev5_update
OV_10,Interm Mac_lev5,77,0.079299691,CellType_lev5_update
OV_10,Mono-like LAM_lev5,89,0.091658084,CellType_lev5_update
OV_10,LAM1_lev5,55,0.056642636,CellType_lev5_update
OV_10,Hypoxic Mac_lev5,24,0.024716787,CellType_lev5_update
OV_10,Perivasc Mac_lev5,316,0.325437693,CellType_lev5_update
OV_10,MT Mac_lev5,32,0.032955716,CellType_lev5_update
OV_10,LAM2_lev5,2,0.002059732,CellType_lev5_update
OV_10,Suppr Mac_lev5,20,0.020597322,CellType_lev5_update
OV_10,Prolif Mac_lev5,4,0.004119464,CellType_lev5_update
OV_10,Neutrophils_lev5,2,0.002059732,CellType_lev5_update
OV_11,Classical Mono_lev5,35,0.050432277,CellType_lev5_update
OV_11,Non-classical Mono_lev5,3,0.004322767,CellType_lev5_update
OV_11,Mono-like Mac_lev5,87,0.125360231,CellType_lev5_update
OV_11,Inflam Mac_lev5,9,0.0129683,CellType_lev5_update
OV_11,IFN Mac_lev5,71,0.102305476,CellType_lev5_update
OV_11,Interm Mac_lev5,26,0.037463977,CellType_lev5_update
OV_11,Mono-like LAM_lev5,58,0.083573487,CellType_lev5_update
OV_11,LAM1_lev5,88,0.126801153,CellType_lev5_update
OV_11,Hypoxic Mac_lev5,51,0.073487032,CellType_lev5_update
OV_11,Perivasc Mac_lev5,174,0.250720461,CellType_lev5_update
OV_11,MT Mac_lev5,36,0.051873199,CellType_lev5_update
OV_11,LAM2_lev5,3,0.004322767,CellType_lev5_update
OV_11,Suppr Mac_lev5,51,0.073487032,CellType_lev5_update
OV_11,Prolif Mac_lev5,2,0.002881844,CellType_lev5_update
OV_11,Neutrophils_lev5,0,0,CellType_lev5_update
OV_2,Classical Mono_lev5,10,0.048076923,CellType_lev5_update
OV_2,Non-classical Mono_lev5,0,0,CellType_lev5_update
OV_2,Mono-like Mac_lev5,16,0.076923077,CellType_lev5_update
OV_2,Inflam Mac_lev5,1,0.004807692,CellType_lev5_update
OV_2,IFN Mac_lev5,12,0.057692308,CellType_lev5_update
OV_2,Interm Mac_lev5,8,0.038461538,CellType_lev5_update
OV_2,Mono-like LAM_lev5,14,0.067307692,CellType_lev5_update
OV_2,LAM1_lev5,25,0.120192308,CellType_lev5_update
OV_2,Hypoxic Mac_lev5,7,0.033653846,CellType_lev5_update
OV_2,Perivasc Mac_lev5,62,0.298076923,CellType_lev5_update
OV_2,MT Mac_lev5,3,0.014423077,CellType_lev5_update
OV_2,LAM2_lev5,1,0.004807692,CellType_lev5_update
OV_2,Suppr Mac_lev5,41,0.197115385,CellType_lev5_update
OV_2,Prolif Mac_lev5,8,0.038461538,CellType_lev5_update
OV_2,Neutrophils_lev5,0,0,CellType_lev5_update
OV_3,Classical Mono_lev5,23,0.100436681,CellType_lev5_update
OV_3,Non-classical Mono_lev5,5,0.021834061,CellType_lev5_update
OV_3,Mono-like Mac_lev5,31,0.135371179,CellType_lev5_update
OV_3,Inflam Mac_lev5,2,0.008733624,CellType_lev5_update
OV_3,IFN Mac_lev5,1,0.004366812,CellType_lev5_update
OV_3,Interm Mac_lev5,6,0.026200873,CellType_lev5_update
OV_3,Mono-like LAM_lev5,14,0.061135371,CellType_lev5_update
OV_3,LAM1_lev5,17,0.074235808,CellType_lev5_update
OV_3,Hypoxic Mac_lev5,10,0.043668122,CellType_lev5_update
OV_3,Perivasc Mac_lev5,74,0.323144105,CellType_lev5_update
OV_3,MT Mac_lev5,10,0.043668122,CellType_lev5_update
OV_3,LAM2_lev5,0,0,CellType_lev5_update
OV_3,Suppr Mac_lev5,33,0.144104803,CellType_lev5_update
OV_3,Prolif Mac_lev5,3,0.013100437,CellType_lev5_update
OV_3,Neutrophils_lev5,0,0,CellType_lev5_update
OV_4,Classical Mono_lev5,16,0.068669528,CellType_lev5_update
OV_4,Non-classical Mono_lev5,9,0.038626609,CellType_lev5_update
OV_4,Mono-like Mac_lev5,26,0.111587983,CellType_lev5_update
OV_4,Inflam Mac_lev5,3,0.012875536,CellType_lev5_update
OV_4,IFN Mac_lev5,3,0.012875536,CellType_lev5_update
OV_4,Interm Mac_lev5,4,0.017167382,CellType_lev5_update
OV_4,Mono-like LAM_lev5,27,0.115879828,CellType_lev5_update
OV_4,LAM1_lev5,16,0.068669528,CellType_lev5_update
OV_4,Hypoxic Mac_lev5,43,0.184549356,CellType_lev5_update
OV_4,Perivasc Mac_lev5,56,0.240343348,CellType_lev5_update
OV_4,MT Mac_lev5,9,0.038626609,CellType_lev5_update
OV_4,LAM2_lev5,3,0.012875536,CellType_lev5_update
OV_4,Suppr Mac_lev5,15,0.064377682,CellType_lev5_update
OV_4,Prolif Mac_lev5,2,0.008583691,CellType_lev5_update
OV_4,Neutrophils_lev5,1,0.004291845,CellType_lev5_update
OV_5,Classical Mono_lev5,23,0.252747253,CellType_lev5_update
OV_5,Non-classical Mono_lev5,16,0.175824176,CellType_lev5_update
OV_5,Mono-like Mac_lev5,3,0.032967033,CellType_lev5_update
OV_5,Inflam Mac_lev5,0,0,CellType_lev5_update
OV_5,IFN Mac_lev5,0,0,CellType_lev5_update
OV_5,Interm Mac_lev5,0,0,CellType_lev5_update
OV_5,Mono-like LAM_lev5,0,0,CellType_lev5_update
OV_5,LAM1_lev5,7,0.076923077,CellType_lev5_update
OV_5,Hypoxic Mac_lev5,4,0.043956044,CellType_lev5_update
OV_5,Perivasc Mac_lev5,28,0.307692308,CellType_lev5_update
OV_5,MT Mac_lev5,0,0,CellType_lev5_update
OV_5,LAM2_lev5,0,0,CellType_lev5_update
OV_5,Suppr Mac_lev5,10,0.10989011,CellType_lev5_update
OV_5,Prolif Mac_lev5,0,0,CellType_lev5_update
OV_5,Neutrophils_lev5,0,0,CellType_lev5_update
OV_6,Classical Mono_lev5,28,0.030042918,CellType_lev5_update
OV_6,Non-classical Mono_lev5,0,0,CellType_lev5_update
OV_6,Mono-like Mac_lev5,162,0.173819742,CellType_lev5_update
OV_6,Inflam Mac_lev5,13,0.013948498,CellType_lev5_update
OV_6,IFN Mac_lev5,28,0.030042918,CellType_lev5_update
OV_6,Interm Mac_lev5,8,0.008583691,CellType_lev5_update
OV_6,Mono-like LAM_lev5,53,0.056866953,CellType_lev5_update
OV_6,LAM1_lev5,66,0.070815451,CellType_lev5_update
OV_6,Hypoxic Mac_lev5,173,0.185622318,CellType_lev5_update
OV_6,Perivasc Mac_lev5,184,0.197424893,CellType_lev5_update
OV_6,MT Mac_lev5,112,0.120171674,CellType_lev5_update
OV_6,LAM2_lev5,53,0.056866953,CellType_lev5_update
OV_6,Suppr Mac_lev5,41,0.043991416,CellType_lev5_update
OV_6,Prolif Mac_lev5,8,0.008583691,CellType_lev5_update
OV_6,Neutrophils_lev5,3,0.003218884,CellType_lev5_update
OV_7,Classical Mono_lev5,35,0.034246575,CellType_lev5_update
OV_7,Non-classical Mono_lev5,5,0.004892368,CellType_lev5_update
OV_7,Mono-like Mac_lev5,17,0.016634051,CellType_lev5_update
OV_7,Inflam Mac_lev5,1,0.000978474,CellType_lev5_update
OV_7,IFN Mac_lev5,28,0.02739726,CellType_lev5_update
OV_7,Interm Mac_lev5,47,0.045988258,CellType_lev5_update
OV_7,Mono-like LAM_lev5,46,0.045009785,CellType_lev5_update
OV_7,LAM1_lev5,205,0.200587084,CellType_lev5_update
OV_7,Hypoxic Mac_lev5,74,0.072407045,CellType_lev5_update
OV_7,Perivasc Mac_lev5,174,0.170254403,CellType_lev5_update
OV_7,MT Mac_lev5,54,0.052837573,CellType_lev5_update
OV_7,LAM2_lev5,15,0.014677104,CellType_lev5_update
OV_7,Suppr Mac_lev5,289,0.282778865,CellType_lev5_update
OV_7,Prolif Mac_lev5,31,0.030332681,CellType_lev5_update
OV_7,Neutrophils_lev5,1,0.000978474,CellType_lev5_update
OV_8,Classical Mono_lev5,16,0.120300752,CellType_lev5_update
OV_8,Non-classical Mono_lev5,3,0.022556391,CellType_lev5_update
OV_8,Mono-like Mac_lev5,15,0.112781955,CellType_lev5_update
OV_8,Inflam Mac_lev5,3,0.022556391,CellType_lev5_update
OV_8,IFN Mac_lev5,2,0.015037594,CellType_lev5_update
OV_8,Interm Mac_lev5,9,0.067669173,CellType_lev5_update
OV_8,Mono-like LAM_lev5,10,0.07518797,CellType_lev5_update
OV_8,LAM1_lev5,15,0.112781955,CellType_lev5_update
OV_8,Hypoxic Mac_lev5,10,0.07518797,CellType_lev5_update
OV_8,Perivasc Mac_lev5,24,0.180451128,CellType_lev5_update
OV_8,MT Mac_lev5,3,0.022556391,CellType_lev5_update
OV_8,LAM2_lev5,2,0.015037594,CellType_lev5_update
OV_8,Suppr Mac_lev5,20,0.15037594,CellType_lev5_update
OV_8,Prolif Mac_lev5,1,0.007518797,CellType_lev5_update
OV_8,Neutrophils_lev5,0,0,CellType_lev5_update
OV_9,Classical Mono_lev5,103,0.112445415,CellType_lev5_update
OV_9,Non-classical Mono_lev5,29,0.031659389,CellType_lev5_update
OV_9,Mono-like Mac_lev5,110,0.120087336,CellType_lev5_update
OV_9,Inflam Mac_lev5,7,0.007641921,CellType_lev5_update
OV_9,IFN Mac_lev5,7,0.007641921,CellType_lev5_update
OV_9,Interm Mac_lev5,54,0.058951965,CellType_lev5_update
OV_9,Mono-like LAM_lev5,24,0.026200873,CellType_lev5_update
OV_9,LAM1_lev5,88,0.096069869,CellType_lev5_update
OV_9,Hypoxic Mac_lev5,37,0.040393013,CellType_lev5_update
OV_9,Perivasc Mac_lev5,204,0.222707424,CellType_lev5_update
OV_9,MT Mac_lev5,32,0.034934498,CellType_lev5_update
OV_9,LAM2_lev5,57,0.062227074,CellType_lev5_update
OV_9,Suppr Mac_lev5,152,0.165938865,CellType_lev5_update
OV_9,Prolif Mac_lev5,11,0.012008734,CellType_lev5_update
OV_9,Neutrophils_lev5,1,0.001091703,CellType_lev5_update
BC_adv_1,Arterial_lev5,0,0,CellType_lev5_update
BC_adv_1,Cap_lev5,0,0,CellType_lev5_update
BC_adv_1,Stalk cells_lev5,10,0.37037037,CellType_lev5_update
BC_adv_1,Tip cells_lev5,1,0.037037037,CellType_lev5_update
BC_adv_1,Lymphatic_lev5,5,0.185185185,CellType_lev5_update
BC_adv_1,IFN_lev5,0,0,CellType_lev5_update
BC_adv_1,PCV_lev5,4,0.148148148,CellType_lev5_update
BC_adv_1,Venous_lev5,7,0.259259259,CellType_lev5_update
BC_adv_1,Prolif EC_lev5,0,0,CellType_lev5_update
BC_adv_2,Arterial_lev5,8,0.156862745,CellType_lev5_update
BC_adv_2,Cap_lev5,0,0,CellType_lev5_update
BC_adv_2,Stalk cells_lev5,5,0.098039216,CellType_lev5_update
BC_adv_2,Tip cells_lev5,7,0.137254902,CellType_lev5_update
BC_adv_2,Lymphatic_lev5,3,0.058823529,CellType_lev5_update
BC_adv_2,IFN_lev5,1,0.019607843,CellType_lev5_update
BC_adv_2,PCV_lev5,18,0.352941176,CellType_lev5_update
BC_adv_2,Venous_lev5,9,0.176470588,CellType_lev5_update
BC_adv_2,Prolif EC_lev5,0,0,CellType_lev5_update
BC_adv_3,Arterial_lev5,13,0.076470588,CellType_lev5_update
BC_adv_3,Cap_lev5,67,0.394117647,CellType_lev5_update
BC_adv_3,Stalk cells_lev5,8,0.047058824,CellType_lev5_update
BC_adv_3,Tip cells_lev5,11,0.064705882,CellType_lev5_update
BC_adv_3,Lymphatic_lev5,3,0.017647059,CellType_lev5_update
BC_adv_3,IFN_lev5,2,0.011764706,CellType_lev5_update
BC_adv_3,PCV_lev5,64,0.376470588,CellType_lev5_update
BC_adv_3,Venous_lev5,2,0.011764706,CellType_lev5_update
BC_adv_3,Prolif EC_lev5,0,0,CellType_lev5_update
BC_adv_4,Arterial_lev5,0,0,CellType_lev5_update
BC_adv_4,Cap_lev5,0,0,CellType_lev5_update
BC_adv_4,Stalk cells_lev5,0,0,CellType_lev5_update
BC_adv_4,Tip cells_lev5,1,0.5,CellType_lev5_update
BC_adv_4,Lymphatic_lev5,0,0,CellType_lev5_update
BC_adv_4,IFN_lev5,0,0,CellType_lev5_update
BC_adv_4,PCV_lev5,1,0.5,CellType_lev5_update
BC_adv_4,Venous_lev5,0,0,CellType_lev5_update
BC_adv_4,Prolif EC_lev5,0,0,CellType_lev5_update
BC_adv_5,Arterial_lev5,7,0.084337349,CellType_lev5_update
BC_adv_5,Cap_lev5,0,0,CellType_lev5_update
BC_adv_5,Stalk cells_lev5,20,0.240963855,CellType_lev5_update
BC_adv_5,Tip cells_lev5,3,0.036144578,CellType_lev5_update
BC_adv_5,Lymphatic_lev5,17,0.204819277,CellType_lev5_update
BC_adv_5,IFN_lev5,0,0,CellType_lev5_update
BC_adv_5,PCV_lev5,30,0.361445783,CellType_lev5_update
BC_adv_5,Venous_lev5,4,0.048192771,CellType_lev5_update
BC_adv_5,Prolif EC_lev5,2,0.024096386,CellType_lev5_update
BC_adv_6,Arterial_lev5,10,0.102040816,CellType_lev5_update
BC_adv_6,Cap_lev5,7,0.071428571,CellType_lev5_update
BC_adv_6,Stalk cells_lev5,18,0.183673469,CellType_lev5_update
BC_adv_6,Tip cells_lev5,3,0.030612245,CellType_lev5_update
BC_adv_6,Lymphatic_lev5,11,0.112244898,CellType_lev5_update
BC_adv_6,IFN_lev5,0,0,CellType_lev5_update
BC_adv_6,PCV_lev5,39,0.397959184,CellType_lev5_update
BC_adv_6,Venous_lev5,10,0.102040816,CellType_lev5_update
BC_adv_6,Prolif EC_lev5,0,0,CellType_lev5_update
BC_adv_7,Arterial_lev5,1,0.166666667,CellType_lev5_update
BC_adv_7,Cap_lev5,1,0.166666667,CellType_lev5_update
BC_adv_7,Stalk cells_lev5,0,0,CellType_lev5_update
BC_adv_7,Tip cells_lev5,0,0,CellType_lev5_update
BC_adv_7,Lymphatic_lev5,0,0,CellType_lev5_update
BC_adv_7,IFN_lev5,0,0,CellType_lev5_update
BC_adv_7,PCV_lev5,4,0.666666667,CellType_lev5_update
BC_adv_7,Venous_lev5,0,0,CellType_lev5_update
BC_adv_7,Prolif EC_lev5,0,0,CellType_lev5_update
BC_adv_8,Arterial_lev5,3,0.111111111,CellType_lev5_update
BC_adv_8,Cap_lev5,0,0,CellType_lev5_update
BC_adv_8,Stalk cells_lev5,10,0.37037037,CellType_lev5_update
BC_adv_8,Tip cells_lev5,4,0.148148148,CellType_lev5_update
BC_adv_8,Lymphatic_lev5,5,0.185185185,CellType_lev5_update
BC_adv_8,IFN_lev5,0,0,CellType_lev5_update
BC_adv_8,PCV_lev5,3,0.111111111,CellType_lev5_update
BC_adv_8,Venous_lev5,2,0.074074074,CellType_lev5_update
BC_adv_8,Prolif EC_lev5,0,0,CellType_lev5_update
BC_early_1,Arterial_lev5,32,0.152380952,CellType_lev5_update
BC_early_1,Cap_lev5,19,0.09047619,CellType_lev5_update
BC_early_1,Stalk cells_lev5,37,0.176190476,CellType_lev5_update
BC_early_1,Tip cells_lev5,6,0.028571429,CellType_lev5_update
BC_early_1,Lymphatic_lev5,3,0.014285714,CellType_lev5_update
BC_early_1,IFN_lev5,0,0,CellType_lev5_update
BC_early_1,PCV_lev5,88,0.419047619,CellType_lev5_update
BC_early_1,Venous_lev5,23,0.10952381,CellType_lev5_update
BC_early_1,Prolif EC_lev5,2,0.00952381,CellType_lev5_update
BC_early_10,Arterial_lev5,8,0.085106383,CellType_lev5_update
BC_early_10,Cap_lev5,9,0.095744681,CellType_lev5_update
BC_early_10,Stalk cells_lev5,27,0.287234043,CellType_lev5_update
BC_early_10,Tip cells_lev5,16,0.170212766,CellType_lev5_update
BC_early_10,Lymphatic_lev5,3,0.031914894,CellType_lev5_update
BC_early_10,IFN_lev5,0,0,CellType_lev5_update
BC_early_10,PCV_lev5,26,0.276595745,CellType_lev5_update
BC_early_10,Venous_lev5,5,0.053191489,CellType_lev5_update
BC_early_10,Prolif EC_lev5,0,0,CellType_lev5_update
BC_early_11,Arterial_lev5,0,0,CellType_lev5_update
BC_early_11,Cap_lev5,1,0.083333333,CellType_lev5_update
BC_early_11,Stalk cells_lev5,2,0.166666667,CellType_lev5_update
BC_early_11,Tip cells_lev5,0,0,CellType_lev5_update
BC_early_11,Lymphatic_lev5,1,0.083333333,CellType_lev5_update
BC_early_11,IFN_lev5,0,0,CellType_lev5_update
BC_early_11,PCV_lev5,8,0.666666667,CellType_lev5_update
BC_early_11,Venous_lev5,0,0,CellType_lev5_update
BC_early_11,Prolif EC_lev5,0,0,CellType_lev5_update
BC_early_12,Arterial_lev5,9,0.310344828,CellType_lev5_update
BC_early_12,Cap_lev5,1,0.034482759,CellType_lev5_update
BC_early_12,Stalk cells_lev5,9,0.310344828,CellType_lev5_update
BC_early_12,Tip cells_lev5,0,0,CellType_lev5_update
BC_early_12,Lymphatic_lev5,0,0,CellType_lev5_update
BC_early_12,IFN_lev5,0,0,CellType_lev5_update
BC_early_12,PCV_lev5,10,0.344827586,CellType_lev5_update
BC_early_12,Venous_lev5,0,0,CellType_lev5_update
BC_early_12,Prolif EC_lev5,0,0,CellType_lev5_update
BC_early_13,Arterial_lev5,16,0.13559322,CellType_lev5_update
BC_early_13,Cap_lev5,2,0.016949153,CellType_lev5_update
BC_early_13,Stalk cells_lev5,44,0.372881356,CellType_lev5_update
BC_early_13,Tip cells_lev5,11,0.093220339,CellType_lev5_update
BC_early_13,Lymphatic_lev5,0,0,CellType_lev5_update
BC_early_13,IFN_lev5,1,0.008474576,CellType_lev5_update
BC_early_13,PCV_lev5,29,0.245762712,CellType_lev5_update
BC_early_13,Venous_lev5,14,0.118644068,CellType_lev5_update
BC_early_13,Prolif EC_lev5,1,0.008474576,CellType_lev5_update
BC_early_14,Arterial_lev5,39,0.209677419,CellType_lev5_update
BC_early_14,Cap_lev5,14,0.075268817,CellType_lev5_update
BC_early_14,Stalk cells_lev5,53,0.284946237,CellType_lev5_update
BC_early_14,Tip cells_lev5,5,0.02688172,CellType_lev5_update
BC_early_14,Lymphatic_lev5,0,0,CellType_lev5_update
BC_early_14,IFN_lev5,2,0.010752688,CellType_lev5_update
BC_early_14,PCV_lev5,59,0.317204301,CellType_lev5_update
BC_early_14,Venous_lev5,12,0.064516129,CellType_lev5_update
BC_early_14,Prolif EC_lev5,2,0.010752688,CellType_lev5_update
BC_early_15,Arterial_lev5,7,0.291666667,CellType_lev5_update
BC_early_15,Cap_lev5,3,0.125,CellType_lev5_update
BC_early_15,Stalk cells_lev5,4,0.166666667,CellType_lev5_update
BC_early_15,Tip cells_lev5,2,0.083333333,CellType_lev5_update
BC_early_15,Lymphatic_lev5,0,0,CellType_lev5_update
BC_early_15,IFN_lev5,0,0,CellType_lev5_update
BC_early_15,PCV_lev5,8,0.333333333,CellType_lev5_update
BC_early_15,Venous_lev5,0,0,CellType_lev5_update
BC_early_15,Prolif EC_lev5,0,0,CellType_lev5_update
BC_early_16,Arterial_lev5,1,0.2,CellType_lev5_update
BC_early_16,Cap_lev5,0,0,CellType_lev5_update
BC_early_16,Stalk cells_lev5,2,0.4,CellType_lev5_update
BC_early_16,Tip cells_lev5,0,0,CellType_lev5_update
BC_early_16,Lymphatic_lev5,1,0.2,CellType_lev5_update
BC_early_16,IFN_lev5,0,0,CellType_lev5_update
BC_early_16,PCV_lev5,1,0.2,CellType_lev5_update
BC_early_16,Venous_lev5,0,0,CellType_lev5_update
BC_early_16,Prolif EC_lev5,0,0,CellType_lev5_update
BC_early_17,Arterial_lev5,14,0.191780822,CellType_lev5_update
BC_early_17,Cap_lev5,8,0.109589041,CellType_lev5_update
BC_early_17,Stalk cells_lev5,11,0.150684932,CellType_lev5_update
BC_early_17,Tip cells_lev5,4,0.054794521,CellType_lev5_update
BC_early_17,Lymphatic_lev5,0,0,CellType_lev5_update
BC_early_17,IFN_lev5,1,0.01369863,CellType_lev5_update
BC_early_17,PCV_lev5,26,0.356164384,CellType_lev5_update
BC_early_17,Venous_lev5,9,0.123287671,CellType_lev5_update
BC_early_17,Prolif EC_lev5,0,0,CellType_lev5_update
BC_early_18,Arterial_lev5,2,0.055555556,CellType_lev5_update
BC_early_18,Cap_lev5,12,0.333333333,CellType_lev5_update
BC_early_18,Stalk cells_lev5,8,0.222222222,CellType_lev5_update
BC_early_18,Tip cells_lev5,1,0.027777778,CellType_lev5_update
BC_early_18,Lymphatic_lev5,0,0,CellType_lev5_update
BC_early_18,IFN_lev5,0,0,CellType_lev5_update
BC_early_18,PCV_lev5,11,0.305555556,CellType_lev5_update
BC_early_18,Venous_lev5,2,0.055555556,CellType_lev5_update
